order_id,timestamp,hour,am_pm,ticket_id,unit_price,product_count,total_sale,tvm,tvm_name,tvm_station_sort,tvm_station,tvm_sort_name,payment_type,cc_last_4,faregate_name,gate_station,scan_time,faregate,ridership,date
3011,2025-11-06 11:46:40,11,AM,2025267361,2.25,1,2.25,F0115348,TVM51001,TVM51,296th/AVACADO,TVM51-296th/AVACADO,Cash,0, FG45001,296th/AVACADO,2025-11-06 11:47:52,U20150642,1,2025-11-06
3012,2025-11-06 11:53:00,11,AM,2025502683,2.25,1,2.25,F0115352,TVM95002,TVM95,264th/BAUER,TVM95-264th/BAUER,Visa,162, FG52001,264th/BAUER,2025-11-06 11:53:53,U20150643,1,2025-11-06
3013,2025-11-06 12:01:13,12,PM,2025783963,2.25,1,2.25,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG97002,312th/CAMPBELL,2025-11-06 12:01:45,U20150627,1,2025-11-06
3014,2025-11-06 12:11:01,12,PM,2025691220,2.25,1,2.25,F0115369,TVM87002,TVM87,136th/HOWARD,TVM87-136th/HOWARD,Cash,0, FG92002,136th/HOWARD,2025-11-06 12:11:39,U20150637,1,2025-11-06
3015,2025-11-06 12:11:14,12,PM,2025924172,2.25,1,2.25,F0115351,TVM50001,TVM50,264th/BAUER,TVM50-264th/BAUER,Cash,0, FG52001,264th/BAUER,2025-11-06 12:11:51,U20150643,1,2025-11-06
3016,2025-11-06 12:17:12,12,PM,2025432919,2.25,2,4.5,F0115347,TVM98002,TVM98,CIVIC,TVM98-CIVIC,Cash,0, FG53002,CIVIC,2025-11-06 12:19:33,U20150626,1,2025-11-06
3016,2025-11-06 12:17:12,12,PM,2025925295,2.25,2,4.5,F0115347,TVM98002,TVM98,CIVIC,TVM98-CIVIC,Cash,0, FG53002,CIVIC,2025-11-06 12:19:25,U20150626,1,2025-11-06
3017,2025-11-06 12:28:44,12,PM,2025062923,2.25,1,2.25,F0115356,TVM90002,TVM90,184th/EUREKA,TVM90-184th/EUREKA,DISCOVER,8509, FG49002,184th/EUREKA,2025-11-06 12:29:25,U20150634,1,2025-11-06
3018,2025-11-06 12:32:27,12,PM,2025615455,2.25,1,2.25,F0115345,TVM94002,TVM94,244th,TVM94-244th,Visa,8548, FG51002,244th,2025-11-06 12:33:51,U20150630,1,2025-11-06
3019,2025-11-06 12:41:00,12,PM,2025533607,2.25,1,2.25,F0115344,TVM44001,TVM44,168th/RICHMOND,TVM44-168th/RICHMOND,Cash,0, FG49001,168th/RICHMOND,2025-11-06 12:42:13,U20150649,1,2025-11-06
3020,2025-11-06 12:41:26,12,PM,2025177920,2.25,2,4.5,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Cash,0, FG46001,CIVIC,2025-11-06 12:44:09,U20150640,1,2025-11-06
3020,2025-11-06 12:41:26,12,PM,2025670204,2.25,2,4.5,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Cash,0, FG53002,CIVIC,2025-11-06 12:43:54,U20150626,1,2025-11-06
3021,2025-11-06 12:45:28,12,PM,2025091024,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-11-06 12:46:46,U20150648,1,2025-11-06
3022,2025-11-06 12:45:51,12,PM,2025546696,2.25,1,2.25,F0115344,TVM44001,TVM44,168th/RICHMOND,TVM44-168th/RICHMOND,Visa,5547, FG49001,168th/RICHMOND,2025-11-06 12:47:33,U20150649,1,2025-11-06
3023,2025-11-06 12:46:56,12,PM,2025501936,2.25,1,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Cash,0, FG46001,CIVIC,2025-11-06 12:47:58,U20150640,1,2025-11-06
3024,2025-11-06 12:47:58,12,PM,2025159337,2.25,1,2.25,F0115367,TVM41001,TVM41,104TH,TVM41-104TH,Cash,0, FG40001,104TH,2025-11-06 12:49:09,U20150652,1,2025-11-06
3025,2025-11-06 12:54:33,12,PM,2025079334,2.25,1,2.25,F0115347,TVM98002,TVM98,CIVIC,TVM98-CIVIC,MASTERCARD,1992, FG53002,CIVIC,2025-11-06 12:55:25,U20150626,1,2025-11-06
3026,2025-11-06 12:55:14,12,PM,2025829381,2.25,1,2.25,F0115348,TVM51001,TVM51,296th/AVACADO,TVM51-296th/AVACADO,MASTERCARD,1124,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-11-06
3027,2025-11-06 12:56:58,12,PM,2025550659,2.25,1,2.25,F0115358,TVM52001,TVM52,312th/CAMPBELL,TVM52-312th/CAMPBELL,Cash,0, FG53001,312th/CAMPBELL,2025-11-06 12:57:39,U20150641,1,2025-11-06
3028,2025-11-06 12:56:54,12,PM,2025596370,2.25,1,2.25,F0115356,TVM90002,TVM90,184th/EUREKA,TVM90-184th/EUREKA,Cash,0, FG49002,184th/EUREKA,2025-11-06 12:58:00,U20150634,1,2025-11-06
3029,2025-11-06 12:58:16,12,PM,2025091277,2.25,1,2.25,F0115344,TVM44001,TVM44,168th/RICHMOND,TVM44-168th/RICHMOND,Cash,0, FG49001,168th/RICHMOND,2025-11-06 12:59:01,U20150649,1,2025-11-06
3030,2025-11-06 13:09:01,13,PM,2025499056,2.25,2,4.5,F0115350,TVM47001,TVM47,200th/CARIBBEAN,TVM47-200th/CARIBBEAN,Cash,0, FG50001,200th/CARIBBEAN,2025-11-06 13:09:45,U20150647,1,2025-11-06
3030,2025-11-06 13:09:01,13,PM,2025548183,2.25,2,4.5,F0115350,TVM47001,TVM47,200th/CARIBBEAN,TVM47-200th/CARIBBEAN,Cash,0, FG50001,200th/CARIBBEAN,2025-11-06 13:09:53,U20150647,1,2025-11-06
3031,2025-11-06 13:15:20,13,PM,2025919577,2.25,1,2.25,F0115351,TVM50001,TVM50,264th/BAUER,TVM50-264th/BAUER,Visa,4120, FG52001,264th/BAUER,2025-11-06 13:15:56,U20150643,1,2025-11-06
3032,2025-11-06 13:15:46,13,PM,2025759533,2.25,1,2.25,F0115361,TVM91002,TVM91,MARLIN,TVM91-MARLIN,Cash,0, FG51001,MARLIN,2025-11-06 13:16:31,U20150645,1,2025-11-06
3033,2025-11-06 13:37:36,13,PM,2025606068,2.25,1,2.25,F0115361,TVM91002,TVM91,MARLIN,TVM91-MARLIN,Visa,8548, FG95002,MARLIN,2025-11-06 13:38:21,U20150631,1,2025-11-06
3034,2025-11-06 13:39:21,13,PM,2025587390,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0, FG43001,112th/ALLAPATTAH,2025-11-06 13:40:09,U20150646,1,2025-11-06
3035,2025-11-06 13:43:50,13,PM,2025258349,2.25,1,2.25,F0115370,TVM42001,TVM42,136th/HOWARD,TVM42-136th/HOWARD,Cash,0, FG48001,136th/HOWARD,2025-11-06 13:44:24,U20150651,1,2025-11-06
3036,2025-11-06 13:45:51,13,PM,2025505641,2.25,1,2.25,F0115345,TVM94002,TVM94,244th,TVM94-244th,Cash,0, FG51002,244th,2025-11-06 13:46:55,U20150630,1,2025-11-06
3037,2025-11-06 13:50:02,13,PM,2025662921,2.25,1,2.25,F0115343,TVM96002,TVM96,296th/AVACADO,TVM96-296th/AVACADO,Visa,6247, FG52002,296th/AVACADO,2025-11-06 13:50:56,U20150628,1,2025-11-06
3038,2025-11-06 13:52:06,13,PM,2025677297,2.25,1,2.25,F0115358,TVM52001,TVM52,312th/CAMPBELL,TVM52-312th/CAMPBELL,MASTERCARD,8630, FG53001,312th/CAMPBELL,2025-11-06 13:52:49,U20150641,1,2025-11-06
3039,2025-11-06 13:57:32,13,PM,2025600924,2.25,1,2.25,F0115372,TVM86002,TVM86,104TH,TVM86-104TH,Visa,5020, FG47002,104TH,2025-11-06 13:59:12,U20150638,1,2025-11-06
3040,2025-11-06 14:03:54,14,PM,2025449721,2.25,1,2.25,F0115347,TVM98002,TVM98,CIVIC,TVM98-CIVIC,Visa,1943, FG53002,CIVIC,2025-11-06 14:04:36,U20150626,1,2025-11-06
3041,2025-11-06 14:05:39,14,PM,2025801792,2.25,1,2.25,F0115350,TVM47001,TVM47,200th/CARIBBEAN,TVM47-200th/CARIBBEAN,Visa,8045, FG50001,200th/CARIBBEAN,2025-11-06 14:06:19,U20150647,1,2025-11-06
3042,2025-11-06 14:15:05,14,PM,2025484785,2.25,1,2.25,F0115350,TVM47001,TVM47,200th/CARIBBEAN,TVM47-200th/CARIBBEAN,Visa,2076, FG50001,200th/CARIBBEAN,2025-11-06 14:15:58,U20150647,1,2025-11-06
3043,2025-11-06 14:22:30,14,PM,2025235222,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-11-06 14:24:23,U20150636,1,2025-11-06
3044,2025-11-06 14:24:28,14,PM,2025413863,2.25,1,2.25,F0115356,TVM90002,TVM90,184th/EUREKA,TVM90-184th/EUREKA,Cash,0, FG49002,184th/EUREKA,2025-11-06 14:24:58,U20150634,1,2025-11-06
3045,2025-11-06 14:27:11,14,PM,2025797354,2.25,1,2.25,F0115369,TVM87002,TVM87,136th/HOWARD,TVM87-136th/HOWARD,Cash,0, FG92002,136th/HOWARD,2025-11-06 14:27:35,U20150637,1,2025-11-06
3046,2025-11-06 14:37:15,14,PM,2025919469,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0, FG43001,112th/ALLAPATTAH,2025-11-06 14:38:11,U20150646,1,2025-11-06
3047,2025-11-06 14:41:48,14,PM,2025543870,2.25,1,2.25,F0115345,TVM94002,TVM94,244th,TVM94-244th,Cash,0, FG51002,244th,2025-11-06 14:43:24,U20150630,1,2025-11-06
3048,2025-11-06 14:42:36,14,PM,2025170699,2.25,2,4.5,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Visa,9635, FG46001,CIVIC,2025-11-06 14:45:57,U20150640,1,2025-11-06
3048,2025-11-06 14:42:36,14,PM,2025534853,2.25,2,4.5,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Visa,9635, FG53002,CIVIC,2025-11-06 14:57:12,U20150626,1,2025-11-06
3049,2025-11-06 14:49:53,14,PM,2025413012,2.25,2,4.5,F0115352,TVM95002,TVM95,264th/BAUER,TVM95-264th/BAUER,Visa,2548, FG96002,264th/BAUER,2025-11-06 14:51:17,U20150629,1,2025-11-06
3049,2025-11-06 14:49:53,14,PM,2025853470,2.25,2,4.5,F0115352,TVM95002,TVM95,264th/BAUER,TVM95-264th/BAUER,Visa,2548, FG96002,264th/BAUER,2025-11-06 14:51:08,U20150629,1,2025-11-06
3050,2025-11-06 14:51:32,14,PM,2025240749,2.25,2,4.5,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0, FG43001,112th/ALLAPATTAH,2025-11-06 14:53:29,U20150646,1,2025-11-06
3050,2025-11-06 14:51:32,14,PM,2025382213,2.25,2,4.5,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0, FG43001,112th/ALLAPATTAH,2025-11-06 14:53:20,U20150646,1,2025-11-06
3051,2025-11-06 14:58:43,14,PM,2025220006,2.25,1,2.25,F0115370,TVM42001,TVM42,136th/HOWARD,TVM42-136th/HOWARD,Cash,0, FG48001,136th/HOWARD,2025-11-06 14:59:20,U20150651,1,2025-11-06
3052,2025-11-06 15:09:34,15,PM,2025919087,2.25,1,2.25,F0115355,TVM92002,TVM92,200th/CARIBBEAN,TVM92-200th/CARIBBEAN,Cash,0, FG94002,200th/CARIBBEAN,2025-11-06 15:09:54,U20150633,1,2025-11-06
3053,2025-11-06 15:11:59,15,PM,2025417606,2.25,1,2.25,F0115358,TVM52001,TVM52,312th/CAMPBELL,TVM52-312th/CAMPBELL,Visa,1856, FG53001,312th/CAMPBELL,2025-11-06 15:12:37,U20150641,1,2025-11-06
3054,2025-11-06 15:13:47,15,PM,2025888548,2.25,1,2.25,F0115351,TVM50001,TVM50,264th/BAUER,TVM50-264th/BAUER,Cash,0, FG52001,264th/BAUER,2025-11-06 15:14:19,U20150643,1,2025-11-06
3055,2025-11-06 15:19:26,15,PM,2025598097,2.25,1,2.25,F0115349,TVM46001,TVM46,MARLIN,TVM46-MARLIN,Cash,0, FG51001,MARLIN,2025-11-06 15:20:23,U20150645,1,2025-11-06
3056,2025-11-06 15:20:46,15,PM,2025326121,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-11-06 15:21:34,U20150648,1,2025-11-06
3057,2025-11-06 15:22:15,15,PM,2025180857,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Visa,7777, FG42001,184th/EUREKA,2025-11-06 15:23:13,U20150648,1,2025-11-06
3058,2025-11-06 15:22:29,15,PM,2025911601,2.25,1,2.25,F0115356,TVM90002,TVM90,184th/EUREKA,TVM90-184th/EUREKA,Visa,5638, FG49002,184th/EUREKA,2025-11-06 15:23:51,U20150634,1,2025-11-06
3059,2025-11-06 15:32:21,15,PM,2025279727,2.25,1,2.25,F0115349,TVM46001,TVM46,MARLIN,TVM46-MARLIN,Cash,0, FG51001,MARLIN,2025-11-06 15:33:36,U20150645,1,2025-11-06
3060,2025-11-06 15:32:41,15,PM,2025445789,2.25,1,2.25,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG97002,312th/CAMPBELL,2025-11-06 15:35:22,U20150627,1,2025-11-06
3061,2025-11-06 15:33:06,15,PM,2025187958,2.25,1,2.25,F0115367,TVM41001,TVM41,104TH,TVM41-104TH,Cash,0, FG40001,104TH,2025-11-06 15:33:53,U20150652,1,2025-11-06
3062,2025-11-06 15:33:54,15,PM,2025829578,2.25,1,2.25,F0115361,TVM91002,TVM91,MARLIN,TVM91-MARLIN,Cash,0, FG95002,MARLIN,2025-11-06 15:34:26,U20150631,1,2025-11-06
3063,2025-11-06 15:35:34,15,PM,2025411829,2.25,1,2.25,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG97002,312th/CAMPBELL,2025-11-06 15:35:59,U20150627,1,2025-11-06
3064,2025-11-06 15:46:40,15,PM,2025410708,2.25,1,2.25,F0115369,TVM87002,TVM87,136th/HOWARD,TVM87-136th/HOWARD,Cash,0, FG92002,136th/HOWARD,2025-11-06 15:47:28,U20150637,1,2025-11-06
3065,2025-11-06 15:49:01,15,PM,2025511450,2.25,1,2.25,F0115351,TVM50001,TVM50,264th/BAUER,TVM50-264th/BAUER,Visa,8065, FG52001,264th/BAUER,2025-11-06 15:49:48,U20150643,1,2025-11-06
3066,2025-11-06 15:50:13,15,PM,2025317631,2.25,1,2.25,F0115350,TVM47001,TVM47,200th/CARIBBEAN,TVM47-200th/CARIBBEAN,Cash,0, FG50001,200th/CARIBBEAN,2025-11-06 15:51:06,U20150647,1,2025-11-06
3067,2025-11-06 15:51:06,15,PM,2025211728,2.25,1,2.25,F0115367,TVM41001,TVM41,104TH,TVM41-104TH,Cash,0, FG40001,104TH,2025-11-06 15:51:37,U20150652,1,2025-11-06
3068,2025-11-06 15:55:07,15,PM,2025597488,2.25,1,2.25,F0115355,TVM92002,TVM92,200th/CARIBBEAN,TVM92-200th/CARIBBEAN,Cash,0, FG94002,200th/CARIBBEAN,2025-11-06 15:54:50,U20150633,1,2025-11-06
3069,2025-11-06 15:59:30,15,PM,2025954984,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-11-06 16:00:06,U20150648,1,2025-11-06
3070,2025-11-06 16:00:08,16,PM,2025991181,2.25,1,2.25,F0115352,TVM95002,TVM95,264th/BAUER,TVM95-264th/BAUER,Cash,0, FG96002,264th/BAUER,2025-11-06 16:00:44,U20150629,1,2025-11-06
3071,2025-11-06 16:02:07,16,PM,2025329901,2.25,1,2.25,F0115360,TVM54001,TVM54,177th/KROME,TVM54-177th/KROME,Cash,0, FG54001,177th/KROME,2025-11-06 16:02:49,U20150639,1,2025-11-06
3072,2025-11-06 16:02:52,16,PM,2025720580,2.25,1,2.25,F0115344,TVM44001,TVM44,168th/RICHMOND,TVM44-168th/RICHMOND,Cash,0, FG49001,168th/RICHMOND,2025-11-06 16:03:41,U20150649,1,2025-11-06
3073,2025-11-06 16:03:28,16,PM,2025809140,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Visa,7275, FG43001,112th/ALLAPATTAH,2025-11-06 16:04:46,U20150646,1,2025-11-06
3074,2025-11-06 16:04:49,16,PM,2025451918,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-11-06 16:05:15,U20150636,1,2025-11-06
3075,2025-11-06 16:04:48,16,PM,2025813265,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Cash,0, FG41001,152th/CORAL REEF,2025-11-06 16:05:26,U20150650,1,2025-11-06
3076,2025-11-06 16:05:21,16,PM,2025798588,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-11-06 16:06:08,U20150636,1,2025-11-06
3077,2025-11-06 16:06:21,16,PM,2025770455,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Cash,0, FG41001,152th/CORAL REEF,2025-11-06 16:06:53,U20150650,1,2025-11-06
3078,2025-11-06 16:10:34,16,PM,2025447547,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-11-06 16:11:26,U20150648,1,2025-11-06
3079,2025-11-06 16:10:03,16,PM,2025101721,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0, FG43001,112th/ALLAPATTAH,2025-11-06 16:12:06,U20150646,1,2025-11-06
3080,2025-11-06 16:14:00,16,PM,2025124368,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-11-06 16:14:39,U20150648,1,2025-11-06
3081,2025-11-06 16:16:46,16,PM,2025937551,2.25,1,2.25,F0115369,TVM87002,TVM87,136th/HOWARD,TVM87-136th/HOWARD,Cash,0, FG92002,136th/HOWARD,2025-11-06 16:17:23,U20150637,1,2025-11-06
3082,2025-11-06 16:16:40,16,PM,2025776148,2.25,1,2.25,F0115370,TVM42001,TVM42,136th/HOWARD,TVM42-136th/HOWARD,Cash,0, FG48001,136th/HOWARD,2025-11-06 16:17:12,U20150651,1,2025-11-06
3083,2025-11-06 16:18:32,16,PM,2025051313,2.25,1,2.25,F0115370,TVM42001,TVM42,136th/HOWARD,TVM42-136th/HOWARD,Cash,0, FG92002,136th/HOWARD,2025-11-06 16:19:33,U20150637,1,2025-11-06
3084,2025-11-06 16:23:17,16,PM,2025978417,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Cash,0, FG41001,152th/CORAL REEF,2025-11-06 16:24:03,U20150650,1,2025-11-06
3085,2025-11-06 16:24:26,16,PM,2025743203,2.25,1,2.25,F0115351,TVM50001,TVM50,264th/BAUER,TVM50-264th/BAUER,Cash,0, FG52001,264th/BAUER,2025-11-06 16:25:03,U20150643,1,2025-11-06
3086,2025-11-06 16:27:34,16,PM,2025287902,2.25,1,2.25,F0115344,TVM44001,TVM44,168th/RICHMOND,TVM44-168th/RICHMOND,Cash,0, FG93002,168th/RICHMOND,2025-11-06 16:28:55,U20150635,1,2025-11-06
3087,2025-11-06 16:31:40,16,PM,2025516684,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0, FG43001,112th/ALLAPATTAH,2025-11-06 16:32:41,U20150646,1,2025-11-06
3088,2025-11-06 16:32:24,16,PM,2025467672,2.25,1,2.25,F0115344,TVM44001,TVM44,168th/RICHMOND,TVM44-168th/RICHMOND,Cash,0, FG49001,168th/RICHMOND,2025-11-06 16:32:59,U20150649,1,2025-11-06
3089,2025-11-06 16:35:24,16,PM,2025911240,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,MASTERCARD,8568, FG43001,112th/ALLAPATTAH,2025-11-06 16:36:08,U20150646,1,2025-11-06
3090,2025-11-06 16:37:53,16,PM,2025651018,2.25,1,2.25,F0115344,TVM44001,TVM44,168th/RICHMOND,TVM44-168th/RICHMOND,Cash,0, FG49001,168th/RICHMOND,2025-11-06 16:38:24,U20150649,1,2025-11-06
3091,2025-11-06 16:41:04,16,PM,2025870130,2.25,1,2.25,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG97002,312th/CAMPBELL,2025-11-06 16:41:29,U20150627,1,2025-11-06
3092,2025-11-06 16:42:00,16,PM,2025540049,2.25,1,2.25,F0115344,TVM44001,TVM44,168th/RICHMOND,TVM44-168th/RICHMOND,Cash,0, FG49001,168th/RICHMOND,2025-11-06 16:42:52,U20150649,1,2025-11-06
3093,2025-11-06 16:52:49,16,PM,2025878454,2.25,1,2.25,F0115344,TVM44001,TVM44,168th/RICHMOND,TVM44-168th/RICHMOND,Cash,0, FG49001,168th/RICHMOND,2025-11-06 16:53:13,U20150649,1,2025-11-06
3094,2025-11-06 16:55:02,16,PM,2025023504,2.25,1,2.25,F0115349,TVM46001,TVM46,MARLIN,TVM46-MARLIN,Cash,0, FG51001,MARLIN,2025-11-06 16:55:30,U20150645,1,2025-11-06
3095,2025-11-06 16:56:02,16,PM,2025577571,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0, FG43001,112th/ALLAPATTAH,2025-11-06 16:56:36,U20150646,1,2025-11-06
3096,2025-11-06 16:56:40,16,PM,2025675064,2.25,1,2.25,F0115361,TVM91002,TVM91,MARLIN,TVM91-MARLIN,Cash,0, FG95002,MARLIN,2025-11-06 16:57:10,U20150631,1,2025-11-06
3097,2025-11-06 16:56:20,16,PM,2025901031,2.25,1,2.25,F0115369,TVM87002,TVM87,136th/HOWARD,TVM87-136th/HOWARD,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-11-06
3098,2025-11-06 16:57:07,16,PM,2025329898,2.25,1,2.25,F0115349,TVM46001,TVM46,MARLIN,TVM46-MARLIN,Cash,0, FG51001,MARLIN,2025-11-06 16:58:43,U20150645,1,2025-11-06
3099,2025-11-06 17:01:28,17,PM,2025943423,2.25,1,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Visa,9428, FG46001,CIVIC,2025-11-06 17:02:35,U20150640,1,2025-11-06
3100,2025-11-06 17:04:41,17,PM,2025399765,2.25,1,2.25,F0115369,TVM87002,TVM87,136th/HOWARD,TVM87-136th/HOWARD,Cash,0, FG92002,136th/HOWARD,2025-11-06 17:05:33,U20150637,1,2025-11-06
3101,2025-11-06 17:07:36,17,PM,2025303085,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG49002,184th/EUREKA,2025-11-06 17:08:42,U20150634,1,2025-11-06
3102,2025-11-06 17:09:28,17,PM,2025471936,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-11-06 17:10:22,U20150636,1,2025-11-06
3103,2025-11-06 17:10:49,17,PM,2025060305,2.25,1,2.25,F0115361,TVM91002,TVM91,MARLIN,TVM91-MARLIN,Cash,0, FG95002,MARLIN,2025-11-06 17:11:18,U20150631,1,2025-11-06
3104,2025-11-06 17:12:05,17,PM,2025413735,2.25,1,2.25,F0115350,TVM47001,TVM47,200th/CARIBBEAN,TVM47-200th/CARIBBEAN,Cash,0, FG50001,200th/CARIBBEAN,2025-11-06 17:13:44,U20150647,1,2025-11-06
3105,2025-11-06 17:16:05,17,PM,2025774354,2.25,1,2.25,F0115370,TVM42001,TVM42,136th/HOWARD,TVM42-136th/HOWARD,Visa,744, FG48001,136th/HOWARD,2025-11-06 17:17:49,U20150651,1,2025-11-06
3106,2025-11-06 17:27:33,17,PM,2025718473,2.25,1,2.25,F0115356,TVM90002,TVM90,184th/EUREKA,TVM90-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-11-06 17:28:36,U20150648,1,2025-11-06
3107,2025-11-06 17:32:14,17,PM,2025495049,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-11-06 17:33:02,U20150648,1,2025-11-06
3108,2025-11-06 17:35:37,17,PM,2025757730,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-11-06 17:36:29,U20150636,1,2025-11-06
3109,2025-11-06 17:40:54,17,PM,2025239240,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Visa,1683, FG48002,152th/CORAL REEF,2025-11-06 17:41:45,U20150636,1,2025-11-06
3110,2025-11-06 17:41:38,17,PM,2025562055,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-11-06 17:42:47,U20150648,1,2025-11-06
3111,2025-11-06 17:45:05,17,PM,2025027635,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-11-06 17:46:46,U20150636,1,2025-11-06
3112,2025-11-06 17:48:15,17,PM,2025069424,2.25,2,4.5,F0115353,TVM93002,TVM93,112th/ALLAPATTAH,TVM93-112th/ALLAPATTAH,Cash,0, FG50002,112th/ALLAPATTAH,2025-11-06 17:49:26,U20150632,1,2025-11-06
3112,2025-11-06 17:48:15,17,PM,2025753864,2.25,2,4.5,F0115353,TVM93002,TVM93,112th/ALLAPATTAH,TVM93-112th/ALLAPATTAH,Cash,0, FG50002,112th/ALLAPATTAH,2025-11-06 17:49:31,U20150632,1,2025-11-06
3113,2025-11-06 17:49:48,17,PM,2025243751,2.25,1,2.25,F0115369,TVM87002,TVM87,136th/HOWARD,TVM87-136th/HOWARD,Cash,0, FG92002,136th/HOWARD,2025-11-06 17:50:09,U20150637,1,2025-11-06
3114,2025-11-06 17:52:28,17,PM,2025691018,2.25,1,2.25,F0115370,TVM42001,TVM42,136th/HOWARD,TVM42-136th/HOWARD,Visa,2633, FG48001,136th/HOWARD,2025-11-06 17:53:03,U20150651,1,2025-11-06
3115,2025-11-06 17:54:32,17,PM,2025456593,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-11-06 17:55:00,U20150648,1,2025-11-06
3116,2025-11-06 18:03:39,18,PM,2025056799,2.25,1,2.25,F0115368,TVM89002,TVM89,168th/RICHMOND,TVM89-168th/RICHMOND,Cash,0, FG93002,168th/RICHMOND,2025-11-06 18:04:07,U20150635,1,2025-11-06
